model,hyper_params,fold,accuracy,precision,recall,f1,f2,mcc
LR,"{'C': 0.2326, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.7, 'max_iter': 600, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",0,0.9827586206896552,0.988170865279299,0.9879518072289156,0.9879013882667319,0.9878937644798135,0.9736335976357539
LR,"{'C': 0.0432, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.8, 'max_iter': 450, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 43, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",1,1.0,1.0,1.0,1.0,1.0,1.0
LR,"{'C': 2.5355, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.9, 'max_iter': 540, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 44, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",2,0.9636243386243386,0.9640255803989399,0.9634146341463414,0.9635645987546939,0.9634368193717531,0.9196767011018283
LR,"{'C': 0.0628, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.5, 'max_iter': 500, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 45, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",3,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 0.1516, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.3, 'max_iter': 530, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 46, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",4,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 3.4516, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.0, 'max_iter': 330, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 47, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",5,0.9827586206896552,0.988170865279299,0.9879518072289156,0.9879013882667319,0.9878937644798135,0.9736335976357539
LR,"{'C': 20.5817, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.0, 'max_iter': 840, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 48, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",6,0.9639610389610389,0.9644632168520827,0.963855421686747,0.9640066785732986,0.9638788107859297,0.9201867797761193
LR,"{'C': 0.1163, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.5, 'max_iter': 380, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 49, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",7,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 0.1879, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.5, 'max_iter': 600, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 50, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",8,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 1.7495, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.6, 'max_iter': 830, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 51, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",9,1.0,1.0,1.0,1.0,1.0,1.0
LR,"{'C': 0.9502, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.0, 'max_iter': 470, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 52, 'solver': 'newton-cg', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",10,1.0,1.0,1.0,1.0,1.0,1.0
LR,"{'C': 0.088, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.7, 'max_iter': 660, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 53, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",11,0.9464285714285714,0.9657249688408809,0.963855421686747,0.9633122572105084,0.9633002418749198,0.9201493774639478
LR,"{'C': 0.048, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.1, 'max_iter': 270, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 54, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",12,1.0,1.0,1.0,1.0,1.0,1.0
LR,"{'C': 0.1212, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.7, 'max_iter': 360, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 55, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",13,0.9722222222222222,0.9669551534225018,0.9634146341463414,0.963822122482726,0.9632392819567388,0.9236052159781682
LR,"{'C': 0.0021, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.3, 'max_iter': 690, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 56, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",14,0.9642857142857143,0.9764808362369338,0.975609756097561,0.9753798144042046,0.9753628386667498,0.9462600928208407
LR,"{'C': 0.4591, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.7, 'max_iter': 780, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l1', 'random_state': 57, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",15,0.9907407407407407,0.9883534136546185,0.9879518072289156,0.9879976105912641,0.9879324805460064,0.9740459086196941
LR,"{'C': 0.0264, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.9, 'max_iter': 710, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 58, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",16,1.0,1.0,1.0,1.0,1.0,1.0
LR,"{'C': 1.062, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.6, 'max_iter': 250, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 59, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",17,0.9550264550264551,0.9634064219430072,0.9634146341463414,0.9632498626904535,0.963310712243813,0.918288850865992
LR,"{'C': 1.0431, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.1, 'max_iter': 430, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 60, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",18,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 0.4726, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.6, 'max_iter': 380, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 61, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",19,0.9821428571428572,0.9880266075388027,0.9878048780487805,0.9877499542301511,0.9877436903865442,0.9730124597112038
LR,"{'C': 0.0542, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.9, 'max_iter': 740, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 62, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",20,1.0,1.0,1.0,1.0,1.0,1.0
LR,"{'C': 1.2312, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.9, 'max_iter': 710, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 63, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",21,0.9821428571428572,0.9881669535283992,0.9879518072289156,0.9878965493423325,0.9878911956867192,0.9731733281027651
LR,"{'C': 0.1928, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.6, 'max_iter': 750, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 64, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",22,0.9642857142857143,0.9764808362369338,0.975609756097561,0.9753798144042046,0.9753628386667498,0.9462600928208407
LR,"{'C': 5.7683, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 1.0, 'max_iter': 1000, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 65, 'solver': 'liblinear', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",23,0.9550264550264551,0.9634064219430072,0.9634146341463414,0.9632498626904535,0.963310712243813,0.918288850865992
LR,"{'C': 0.0323, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 1.0, 'max_iter': 310, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 66, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",24,0.9907407407407407,0.9882253994953744,0.9878048780487805,0.9878548662515645,0.9877859080734286,0.9734666365443033
LR,"{'C': 0.0418, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.3, 'max_iter': 820, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l2', 'random_state': 67, 'solver': 'sag', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",25,0.973499361430396,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.9469987228607918
LR,"{'C': 0.2245, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.7, 'max_iter': 370, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'elasticnet', 'random_state': 68, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",26,0.9818181818181818,0.9775100401606425,0.9759036144578314,0.9760959547000261,0.9758302673625938,0.9483638222717795
LR,"{'C': 0.6408, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': 0.8, 'max_iter': 760, 'multi_class': 'deprecated', 'n_jobs': 1, 'penalty': 'l1', 'random_state': 69, 'solver': 'saga', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",27,1.0,1.0,1.0,1.0,1.0,1.0
